,approved,date,duration,module,Year,progress,type,Marks,Student,Supervisor
11203,1.0,2020-11-24,,ca400,2021,,approval,0.0,282.0,56.0
11204,,2021-02-24,0.0,ca400,2021,unsatisfactory,meeting,0.0,282.0,56.0
11205,1.0,2020-11-11,,ca400,2021,,approval,53.0,295.0,52.0
11206,0.0,2020-12-04,,ca400,2021,,ethics,53.0,295.0,52.0
11207,,2021-02-17,,ca400,2021,satisfactory,meeting,53.0,295.0,52.0
11208,,2021-02-17,,ca400,2021,satisfactory,meeting,53.0,295.0,52.0
11209,,2021-02-17,,ca400,2021,satisfactory,meeting,53.0,295.0,52.0
11210,,2021-03-29,,ca400,2021,satisfactory,meeting,53.0,295.0,52.0
11211,1.0,2021-03-30,,ca400,2021,,ethics,53.0,295.0,52.0
11212,1.0,2021-03-30,,ca400,2021,,ethics,53.0,295.0,52.0
11213,,2021-04-19,,ca400,2021,satisfactory,meeting,53.0,295.0,52.0
11214,1.0,2021-04-20,,ca400,2021,,ethics,53.0,295.0,52.0
11215,1.0,2021-04-28,,ca400,2021,,ethics,53.0,295.0,52.0
11216,,2021-04-28,,ca400,2021,satisfactory,meeting,53.0,295.0,52.0
11217,,2020-10-21,,ca400,2021,satisfactory,meeting,68.0,303.0,62.0
11218,1.0,2020-11-02,,ca400,2021,,approval,68.0,303.0,62.0
11219,,2020-11-20,20.0,ca400,2021,satisfactory,meeting,68.0,303.0,62.0
11220,0.0,2020-11-30,,ca400,2021,,ethics,68.0,303.0,62.0
11221,,2021-01-27,,ca400,2021,satisfactory,meeting,68.0,303.0,62.0
11222,,2021-02-24,,ca400,2021,satisfactory,meeting,68.0,303.0,62.0
11223,,2021-03-24,,ca400,2021,satisfactory,meeting,68.0,303.0,62.0
11224,0.0,2021-03-26,,ca400,2021,,ethics,68.0,303.0,62.0
11225,1.0,2021-03-30,,ca400,2021,,ethics,68.0,303.0,62.0
11226,1.0,2021-03-30,,ca400,2021,,ethics,68.0,303.0,62.0
11227,,2021-04-22,,ca400,2021,satisfactory,meeting,68.0,303.0,62.0
11228,,2020-10-16,,ca400,2021,satisfactory,meeting,81.0,323.0,61.0
11229,1.0,2020-11-02,,ca400,2021,,approval,81.0,323.0,61.0
11230,,2020-12-03,,ca400,2021,satisfactory,meeting,81.0,323.0,61.0
11231,,2021-01-22,,ca400,2021,satisfactory,meeting,81.0,323.0,61.0
11232,,2021-03-03,,ca400,2021,satisfactory,meeting,81.0,323.0,61.0
11233,0.0,2021-03-03,,ca400,2021,,ethics,81.0,323.0,61.0
11234,1.0,2021-04-13,,ca400,2021,,ethics,81.0,323.0,61.0
11235,1.0,2021-04-14,,ca400,2021,,ethics,81.0,323.0,61.0
11236,,2021-04-23,,ca400,2021,satisfactory,meeting,81.0,323.0,61.0
11237,1.0,2020-11-09,,ca400,2021,,approval,65.0,328.0,65.0
11238,,2021-01-24,,ca400,2021,satisfactory,meeting,65.0,328.0,65.0
11239,,2021-02-08,,ca400,2021,satisfactory,meeting,65.0,328.0,65.0
11240,,2021-02-16,,ca400,2021,satisfactory,meeting,65.0,328.0,65.0
11241,,2021-03-15,,ca400,2021,satisfactory,meeting,65.0,328.0,65.0
11242,,2021-03-15,,ca400,2021,satisfactory,meeting,65.0,328.0,65.0
11243,,2021-05-06,,ca400,2021,satisfactory,meeting,65.0,328.0,65.0
11244,,2021-05-06,,ca400,2021,satisfactory,meeting,65.0,328.0,65.0
11245,,2021-05-06,,ca400,2021,satisfactory,meeting,65.0,328.0,65.0
11246,,2021-05-06,,ca400,2021,satisfactory,meeting,65.0,328.0,65.0
11247,,2021-05-06,,ca400,2021,satisfactory,meeting,65.0,328.0,65.0
11248,,2021-05-06,,ca400,2021,satisfactory,meeting,65.0,328.0,65.0
11249,,2021-05-06,,ca400,2021,satisfactory,meeting,65.0,328.0,65.0
11250,1.0,2020-11-09,,ca400,2021,,approval,65.0,343.0,56.0
11251,,2020-11-11,15.0,ca400,2021,satisfactory,meeting,65.0,343.0,56.0
11252,,2020-12-01,30.0,ca400,2021,satisfactory,meeting,65.0,343.0,56.0
11253,,2021-02-02,25.0,ca400,2021,moderate,meeting,65.0,343.0,56.0
11254,1.0,2021-02-09,,ca400,2021,,ethics,65.0,343.0,56.0
11255,,2021-02-24,30.0,ca400,2021,moderate,meeting,65.0,343.0,56.0
11256,,2021-04-02,25.0,ca400,2021,unsatisfactory,meeting,65.0,343.0,56.0
11257,,2021-04-12,25.0,ca400,2021,moderate,meeting,65.0,343.0,56.0
11258,,2021-04-20,20.0,ca400,2021,moderate,meeting,65.0,343.0,56.0
11259,,2021-04-27,,ca400,2021,moderate,meeting,65.0,343.0,56.0
11260,,2021-05-04,30.0,ca400,2021,moderate,meeting,65.0,343.0,56.0
11261,,2020-10-28,,ca400,2021,satisfactory,meeting,55.0,352.0,60.0
11262,1.0,2020-11-02,,ca400,2021,,approval,55.0,352.0,60.0
11263,,2021-02-03,20.0,ca400,2021,satisfactory,meeting,55.0,352.0,60.0
11264,,2021-03-03,,ca400,2021,satisfactory,meeting,55.0,352.0,60.0
11265,,2021-04-12,25.0,ca400,2021,satisfactory,meeting,55.0,352.0,60.0
11266,,2021-04-16,,ca400,2021,satisfactory,meeting,55.0,352.0,60.0
11267,,2021-04-28,,ca400,2021,satisfactory,meeting,55.0,352.0,60.0
11268,,2021-05-06,,ca400,2021,satisfactory,meeting,55.0,352.0,60.0
11269,1.0,2021-05-17,,ca400,2021,,ethics,55.0,352.0,60.0
11270,1.0,2020-11-09,,ca400,2021,,approval,60.0,360.0,6.0
11271,,2020-11-09,10.0,ca400,2021,satisfactory,meeting,60.0,360.0,6.0
11272,0.0,2020-11-27,,ca400,2021,,ethics,60.0,360.0,6.0
11273,,2020-12-09,,ca400,2021,satisfactory,meeting,60.0,360.0,6.0
11274,,2020-12-22,,ca400,2021,satisfactory,meeting,60.0,360.0,6.0
11275,,2021-01-26,,ca400,2021,satisfactory,meeting,60.0,360.0,6.0
11276,,2021-02-19,,ca400,2021,satisfactory,meeting,60.0,360.0,6.0
11277,1.0,2021-03-31,,ca400,2021,,ethics,60.0,360.0,6.0
11278,,2021-03-31,,ca400,2021,satisfactory,meeting,60.0,360.0,6.0
11279,,2020-10-30,45.0,ca400,2021,satisfactory,meeting,73.0,385.0,42.0
11280,,2020-11-06,,ca400,2021,satisfactory,meeting,73.0,385.0,42.0
11281,1.0,2020-11-09,,ca400,2021,,approval,73.0,385.0,42.0
11282,,2020-11-10,30.0,ca400,2021,satisfactory,meeting,73.0,385.0,42.0
11283,,2020-11-17,15.0,ca400,2021,satisfactory,meeting,73.0,385.0,42.0
11284,,2020-11-24,20.0,ca400,2021,satisfactory,meeting,73.0,385.0,42.0
11285,0.0,2020-11-27,,ca400,2021,,ethics,73.0,385.0,42.0
11286,,2020-12-01,20.0,ca400,2021,satisfactory,meeting,73.0,385.0,42.0
11287,,2020-12-08,15.0,ca400,2021,satisfactory,meeting,73.0,385.0,42.0
11288,1.0,2020-12-10,,ca400,2021,,ethics,73.0,385.0,42.0
11289,1.0,2020-12-10,,ca400,2021,,ethics,73.0,385.0,42.0
11290,,2021-01-13,15.0,ca400,2021,satisfactory,meeting,73.0,385.0,42.0
11291,,2021-01-26,15.0,ca400,2021,satisfactory,meeting,73.0,385.0,42.0
11292,,2021-02-02,15.0,ca400,2021,satisfactory,meeting,73.0,385.0,42.0
11293,,2021-02-09,15.0,ca400,2021,satisfactory,meeting,73.0,385.0,42.0
11294,,2021-02-23,15.0,ca400,2021,satisfactory,meeting,73.0,385.0,42.0
11295,,2021-03-02,15.0,ca400,2021,satisfactory,meeting,73.0,385.0,42.0
11296,,2021-03-09,15.0,ca400,2021,satisfactory,meeting,73.0,385.0,42.0
11297,,2021-03-16,15.0,ca400,2021,satisfactory,meeting,73.0,385.0,42.0
11298,,2021-03-30,20.0,ca400,2021,satisfactory,meeting,73.0,385.0,42.0
11299,,2021-04-13,15.0,ca400,2021,satisfactory,meeting,73.0,385.0,42.0
11300,,2021-04-20,15.0,ca400,2021,satisfactory,meeting,73.0,385.0,42.0
11301,,2021-04-27,20.0,ca400,2021,satisfactory,meeting,73.0,385.0,42.0
11302,1.0,2020-11-02,,ca400,2021,,approval,57.0,395.0,19.0
11303,,2021-04-14,,ca400,2021,satisfactory,meeting,57.0,395.0,19.0
11304,0.0,2020-11-03,,ca400,2021,,approval,70.0,408.0,24.0
11305,1.0,2020-11-05,,ca400,2021,,approval,70.0,408.0,24.0
11306,0.0,2021-04-27,,ca400,2021,,ethics,70.0,408.0,24.0
11307,0.0,2021-05-14,,ca400,2021,,ethics,70.0,408.0,24.0
11308,,2021-05-19,,ca400,2021,satisfactory,meeting,70.0,408.0,24.0
11309,,2021-05-19,,ca400,2021,satisfactory,meeting,70.0,408.0,24.0
11310,,2021-05-19,,ca400,2021,satisfactory,meeting,70.0,408.0,24.0
11311,,2021-05-19,,ca400,2021,satisfactory,meeting,70.0,408.0,24.0
11312,,2021-05-19,,ca400,2021,satisfactory,meeting,70.0,408.0,24.0
11313,,2021-05-19,,ca400,2021,satisfactory,meeting,70.0,408.0,24.0
11314,,2021-05-19,,ca400,2021,satisfactory,meeting,70.0,408.0,24.0
11315,1.0,2020-11-02,,ca400,2021,,approval,86.0,412.0,15.0
11316,,2021-02-11,15.0,ca400,2021,satisfactory,meeting,86.0,412.0,15.0
11317,,2021-03-08,20.0,ca400,2021,satisfactory,meeting,86.0,412.0,15.0
11318,,2021-04-14,20.0,ca400,2021,satisfactory,meeting,86.0,412.0,15.0
11319,,2021-04-14,25.0,ca400,2021,satisfactory,meeting,86.0,412.0,15.0
11320,0.0,2021-04-21,,ca400,2021,,ethics,86.0,412.0,15.0
11321,0.0,2021-04-26,,ca400,2021,,ethics,86.0,412.0,15.0
11322,1.0,2021-04-26,,ca400,2021,,ethics,86.0,412.0,15.0
11323,,2021-04-28,20.0,ca400,2021,satisfactory,meeting,86.0,412.0,15.0
11324,1.0,2021-04-28,,ca400,2021,,ethics,86.0,412.0,15.0
11325,0.0,2020-11-02,,ca400,2021,,approval,53.0,419.0,15.0
11326,1.0,2020-11-13,,ca400,2021,,approval,53.0,419.0,15.0
11327,,2021-01-29,15.0,ca400,2021,moderate,meeting,53.0,419.0,15.0
11328,,2021-02-12,15.0,ca400,2021,moderate,meeting,53.0,419.0,15.0
11329,,2021-04-06,17.0,ca400,2021,moderate,meeting,53.0,419.0,15.0
11330,,2021-04-14,20.0,ca400,2021,moderate,meeting,53.0,419.0,15.0
11331,,2021-04-28,20.0,ca400,2021,moderate,meeting,53.0,419.0,15.0
11332,0.0,2021-04-28,,ca400,2021,,ethics,53.0,419.0,15.0
11333,0.0,2021-04-29,,ca400,2021,,ethics,53.0,419.0,15.0
11334,1.0,2021-04-30,,ca400,2021,,ethics,53.0,419.0,15.0
11335,1.0,2021-05-04,,ca400,2021,,ethics,53.0,419.0,15.0
11336,1.0,2020-11-02,,ca400,2021,,approval,49.0,423.0,3.0
11337,,2021-04-09,20.0,ca400,2021,satisfactory,meeting,49.0,423.0,3.0
11338,0.0,2021-04-09,,ca400,2021,,ethics,49.0,423.0,3.0
11339,,2021-04-16,15.0,ca400,2021,satisfactory,meeting,49.0,423.0,3.0
11340,,2021-04-23,15.0,ca400,2021,moderate,meeting,49.0,423.0,3.0
11341,,2021-04-30,15.0,ca400,2021,moderate,meeting,49.0,423.0,3.0
11342,,2021-05-05,15.0,ca400,2021,moderate,meeting,49.0,423.0,3.0
11343,1.0,2020-11-02,,ca400,2021,,approval,67.0,433.0,23.0
11344,0.0,2021-01-22,,ca400,2021,,ethics,67.0,433.0,23.0
11345,,2021-01-22,,ca400,2021,satisfactory,meeting,67.0,433.0,23.0
11346,1.0,2021-02-08,,ca400,2021,,ethics,67.0,433.0,23.0
11347,1.0,2021-02-10,,ca400,2021,,ethics,67.0,433.0,23.0
11348,,2021-03-12,,ca400,2021,moderate,meeting,67.0,433.0,23.0
11349,,2021-03-19,,ca400,2021,moderate,meeting,67.0,433.0,23.0
11350,,2021-04-09,,ca400,2021,satisfactory,meeting,67.0,433.0,23.0
11351,,2021-04-07,,ca400,2021,moderate,meeting,67.0,433.0,23.0
11352,,2021-03-26,,ca400,2021,moderate,meeting,67.0,433.0,23.0
11353,,2021-04-19,,ca400,2021,satisfactory,meeting,67.0,433.0,23.0
11354,,2021-04-25,,ca400,2021,satisfactory,meeting,67.0,433.0,23.0
11355,,2021-05-03,,ca400,2021,satisfactory,meeting,67.0,433.0,23.0
11356,,2021-05-05,,ca400,2021,satisfactory,meeting,67.0,433.0,23.0
11357,,2021-05-17,,ca400,2021,satisfactory,meeting,67.0,433.0,23.0
11358,1.0,2020-11-02,,ca400,2021,,approval,70.0,434.0,51.0
11359,,2020-11-24,,ca400,2021,satisfactory,meeting,70.0,434.0,51.0
11360,,2021-02-03,,ca400,2021,satisfactory,meeting,70.0,434.0,51.0
11361,,2021-02-03,,ca400,2021,satisfactory,meeting,70.0,434.0,51.0
11362,,2021-02-03,,ca400,2021,satisfactory,meeting,70.0,434.0,51.0
11363,0.0,2021-04-14,,ca400,2021,,ethics,70.0,434.0,51.0
11364,,2021-05-19,,ca400,2021,satisfactory,meeting,70.0,434.0,51.0
11365,,2021-05-19,,ca400,2021,satisfactory,meeting,70.0,434.0,51.0
11366,,2021-05-19,,ca400,2021,satisfactory,meeting,70.0,434.0,51.0
11367,,2021-05-19,,ca400,2021,satisfactory,meeting,70.0,434.0,51.0
11368,,2021-05-19,,ca400,2021,satisfactory,meeting,70.0,434.0,51.0
11369,,2021-05-19,,ca400,2021,satisfactory,meeting,70.0,434.0,51.0
11370,,2021-05-19,,ca400,2021,satisfactory,meeting,70.0,434.0,51.0
11371,,2021-05-19,,ca400,2021,satisfactory,meeting,70.0,434.0,51.0
11372,,2021-05-19,,ca400,2021,satisfactory,meeting,70.0,434.0,51.0
11373,,2021-05-19,,ca400,2021,satisfactory,meeting,70.0,434.0,51.0
11374,0.0,2021-08-07,,ca400,2021,,ethics,70.0,434.0,51.0
11375,1.0,2020-11-09,,ca400,2021,,approval,66.0,455.0,3.0
11376,0.0,2020-12-01,,ca400,2021,,ethics,66.0,455.0,3.0
11377,,2020-12-02,10.0,ca400,2021,satisfactory,meeting,66.0,455.0,3.0
11378,,2021-02-08,30.0,ca400,2021,satisfactory,meeting,66.0,455.0,3.0
11379,,2021-02-26,30.0,ca400,2021,satisfactory,meeting,66.0,455.0,3.0
11380,,2021-03-08,15.0,ca400,2021,satisfactory,meeting,66.0,455.0,3.0
11381,,2021-04-01,15.0,ca400,2021,satisfactory,meeting,66.0,455.0,3.0
11382,,2021-04-09,30.0,ca400,2021,satisfactory,meeting,66.0,455.0,3.0
11383,0.0,2021-04-13,,ca400,2021,,ethics,66.0,455.0,3.0
11384,,2021-04-23,10.0,ca400,2021,satisfactory,meeting,66.0,455.0,3.0
11385,1.0,2021-05-17,,ca400,2021,,ethics,66.0,455.0,3.0
11386,1.0,2021-05-24,,ca400,2021,,ethics,66.0,455.0,3.0
11387,1.0,2020-11-09,,ca400,2021,,approval,67.0,462.0,23.0
11388,,2020-11-27,,ca400,2021,satisfactory,meeting,67.0,462.0,23.0
11389,0.0,2020-11-27,,ca400,2021,,ethics,67.0,462.0,23.0
11390,1.0,2021-03-22,,ca400,2021,,ethics,67.0,462.0,23.0
11391,1.0,2021-03-22,,ca400,2021,,ethics,67.0,462.0,23.0
11392,,2021-03-26,,ca400,2021,satisfactory,meeting,67.0,462.0,23.0
11393,,2021-03-26,,ca400,2021,satisfactory,meeting,67.0,462.0,23.0
11394,,2021-04-19,,ca400,2021,satisfactory,meeting,67.0,462.0,23.0
11395,,2021-04-28,,ca400,2021,satisfactory,meeting,67.0,462.0,23.0
11396,,2021-05-05,,ca400,2021,satisfactory,meeting,67.0,462.0,23.0
11397,1.0,2020-11-02,,ca400,2021,,approval,68.0,471.0,10.0
11398,,2020-11-19,,ca400,2021,satisfactory,meeting,68.0,471.0,10.0
11399,,2021-04-29,20.0,ca400,2021,satisfactory,meeting,68.0,471.0,10.0
11400,,2021-04-29,,ca400,2021,satisfactory,meeting,68.0,471.0,10.0
11401,,2021-04-29,,ca400,2021,satisfactory,meeting,68.0,471.0,10.0
11402,,2021-04-29,,ca400,2021,satisfactory,meeting,68.0,471.0,10.0
11403,,2021-04-29,,ca400,2021,satisfactory,meeting,68.0,471.0,10.0
11404,,2020-10-20,,ca400,2021,satisfactory,meeting,80.0,479.0,62.0
11405,1.0,2020-11-02,,ca400,2021,,approval,80.0,479.0,62.0
11406,,2020-11-05,,ca400,2021,satisfactory,meeting,80.0,479.0,62.0
11407,0.0,2020-11-30,,ca400,2021,,ethics,80.0,479.0,62.0
11408,,2021-01-27,,ca400,2021,satisfactory,meeting,80.0,479.0,62.0
11409,,2021-02-25,,ca400,2021,satisfactory,meeting,80.0,479.0,62.0
11410,1.0,2021-03-06,,ca400,2021,,ethics,80.0,479.0,62.0
11411,1.0,2021-03-12,,ca400,2021,,ethics,80.0,479.0,62.0
11412,,2021-03-31,,ca400,2021,satisfactory,meeting,80.0,479.0,62.0
11413,,2021-04-29,,ca400,2021,satisfactory,meeting,80.0,479.0,62.0
11414,,2021-05-13,,ca400,2021,satisfactory,meeting,80.0,479.0,62.0
11415,,2020-10-23,,ca400,2021,satisfactory,meeting,88.0,496.0,61.0
11416,1.0,2020-11-02,,ca400,2021,,approval,88.0,496.0,61.0
11417,,2020-12-04,,ca400,2021,satisfactory,meeting,88.0,496.0,61.0
11418,,2021-02-12,,ca400,2021,satisfactory,meeting,88.0,496.0,61.0
11419,,2021-03-19,,ca400,2021,satisfactory,meeting,88.0,496.0,61.0
11420,,2021-04-30,,ca400,2021,satisfactory,meeting,88.0,496.0,61.0
11421,1.0,2020-11-02,,ca400,2021,,approval,70.0,513.0,1.0
11422,,2020-12-02,,ca400,2021,satisfactory,meeting,70.0,513.0,1.0
11423,,2021-01-29,,ca400,2021,satisfactory,meeting,70.0,513.0,1.0
11424,,2021-02-18,,ca400,2021,satisfactory,meeting,70.0,513.0,1.0
11425,,2021-03-18,,ca400,2021,satisfactory,meeting,70.0,513.0,1.0
11426,,2021-03-24,,ca400,2021,satisfactory,meeting,70.0,513.0,1.0
11427,,2021-04-22,,ca400,2021,satisfactory,meeting,70.0,513.0,1.0
11428,,2021-04-28,,ca400,2021,satisfactory,meeting,70.0,513.0,1.0
11429,,2021-05-05,,ca400,2021,satisfactory,meeting,70.0,513.0,1.0
11430,1.0,2020-11-02,,ca400,2021,,approval,54.0,524.0,15.0
11431,,2021-01-29,25.0,ca400,2021,satisfactory,meeting,54.0,524.0,15.0
11432,,2021-02-12,18.0,ca400,2021,satisfactory,meeting,54.0,524.0,15.0
11433,,2021-03-31,25.0,ca400,2021,satisfactory,meeting,54.0,524.0,15.0
11434,,2021-03-31,30.0,ca400,2021,moderate,meeting,54.0,524.0,15.0
11435,0.0,2021-04-28,,ca400,2021,,ethics,54.0,524.0,15.0
11436,0.0,2021-04-29,,ca400,2021,,ethics,54.0,524.0,15.0
11437,1.0,2021-04-30,,ca400,2021,,ethics,54.0,524.0,15.0
11438,1.0,2021-05-05,,ca400,2021,,ethics,54.0,524.0,15.0
11439,,2021-05-06,20.0,ca400,2021,satisfactory,meeting,54.0,524.0,15.0
11440,1.0,2020-11-02,,ca400,2021,,approval,67.0,537.0,58.0
11441,,2021-01-27,30.0,ca400,2021,satisfactory,meeting,67.0,537.0,58.0
11442,1.0,2021-01-27,,ca400,2021,,ethics,67.0,537.0,58.0
11443,,2021-03-11,0.0,ca400,2021,satisfactory,meeting,67.0,537.0,56.0
11444,,2021-03-12,70.0,ca400,2021,moderate,meeting,67.0,537.0,56.0
11445,,2021-03-19,90.0,ca400,2021,satisfactory,meeting,67.0,537.0,56.0
11446,1.0,2021-03-30,,ca400,2021,,ethics,67.0,537.0,56.0
11447,,2021-04-01,25.0,ca400,2021,satisfactory,meeting,67.0,537.0,56.0
11448,,2021-05-04,,ca400,2021,satisfactory,meeting,67.0,537.0,56.0
11449,,2021-05-17,20.0,ca400,2021,satisfactory,meeting,67.0,537.0,56.0
11450,1.0,2020-11-09,,ca400,2021,,approval,47.0,546.0,65.0
11451,,2020-12-07,,ca400,2021,satisfactory,meeting,47.0,546.0,65.0
11452,,2020-12-07,,ca400,2021,satisfactory,meeting,47.0,546.0,65.0
11453,,2021-01-26,,ca400,2021,satisfactory,meeting,47.0,546.0,65.0
11454,,2021-02-09,,ca400,2021,satisfactory,meeting,47.0,546.0,65.0
11455,,2021-03-08,,ca400,2021,satisfactory,meeting,47.0,546.0,65.0
11456,,2021-03-08,,ca400,2021,satisfactory,meeting,47.0,546.0,65.0
11457,1.0,2020-11-02,,ca400,2021,,approval,62.0,569.0,53.0
11458,0.0,2020-11-02,,ca400,2021,,ethics,62.0,569.0,53.0
11459,,2020-11-02,,ca400,2021,satisfactory,meeting,62.0,569.0,53.0
11460,,2020-11-16,,ca400,2021,satisfactory,meeting,62.0,569.0,53.0
11461,,2020-11-30,,ca400,2021,satisfactory,meeting,62.0,569.0,53.0
11462,1.0,2020-12-10,,ca400,2021,,ethics,62.0,569.0,53.0
11463,1.0,2020-12-10,,ca400,2021,,ethics,62.0,569.0,53.0
11464,,2021-01-25,,ca400,2021,satisfactory,meeting,62.0,569.0,63.0
11465,,2021-02-01,,ca400,2021,satisfactory,meeting,62.0,569.0,63.0
11466,,2021-02-08,,ca400,2021,satisfactory,meeting,62.0,569.0,63.0
11467,,2021-02-15,,ca400,2021,satisfactory,meeting,62.0,569.0,63.0
11468,,2021-02-22,,ca400,2021,satisfactory,meeting,62.0,569.0,63.0
11469,,2021-03-01,,ca400,2021,satisfactory,meeting,62.0,569.0,63.0
11470,,2021-03-08,,ca400,2021,satisfactory,meeting,62.0,569.0,63.0
11471,,2021-03-15,,ca400,2021,satisfactory,meeting,62.0,569.0,63.0
11472,,2021-03-22,,ca400,2021,satisfactory,meeting,62.0,569.0,63.0
11473,,2021-03-29,,ca400,2021,satisfactory,meeting,62.0,569.0,63.0
11474,,2021-04-12,,ca400,2021,satisfactory,meeting,62.0,569.0,63.0
11475,,2021-04-20,,ca400,2021,satisfactory,meeting,62.0,569.0,63.0
11476,,2021-04-26,,ca400,2021,satisfactory,meeting,62.0,569.0,63.0
11477,,2021-05-04,,ca400,2021,satisfactory,meeting,62.0,569.0,63.0
11478,,2021-05-21,,ca400,2021,satisfactory,meeting,62.0,569.0,63.0
11479,,2020-10-23,30.0,ca400,2021,satisfactory,meeting,64.0,577.0,47.0
11480,,2020-10-30,40.0,ca400,2021,satisfactory,meeting,64.0,577.0,47.0
11481,1.0,2020-11-03,,ca400,2021,,approval,64.0,577.0,47.0
11482,,2020-11-06,30.0,ca400,2021,satisfactory,meeting,64.0,577.0,47.0
11483,,2020-11-20,20.0,ca400,2021,satisfactory,meeting,64.0,577.0,47.0
11484,,2020-12-03,45.0,ca400,2021,satisfactory,meeting,64.0,577.0,47.0
11485,,2020-12-17,10.0,ca400,2021,satisfactory,meeting,64.0,577.0,47.0
11486,,2021-01-25,30.0,ca400,2021,satisfactory,meeting,64.0,577.0,47.0
11487,0.0,2021-01-25,,ca400,2021,,ethics,64.0,577.0,47.0
11488,0.0,2021-01-26,,ca400,2021,,ethics,64.0,577.0,47.0
11489,0.0,2021-02-03,,ca400,2021,,ethics,64.0,577.0,47.0
11490,,2021-02-08,15.0,ca400,2021,satisfactory,meeting,64.0,577.0,47.0
11491,1.0,2021-02-08,,ca400,2021,,ethics,64.0,577.0,47.0
11492,1.0,2021-02-10,,ca400,2021,,ethics,64.0,577.0,47.0
11493,,2021-02-25,20.0,ca400,2021,satisfactory,meeting,64.0,577.0,47.0
11494,,2021-03-18,15.0,ca400,2021,satisfactory,meeting,64.0,577.0,47.0
11495,,2021-03-31,15.0,ca400,2021,satisfactory,meeting,64.0,577.0,47.0
11496,,2021-04-21,45.0,ca400,2021,satisfactory,meeting,64.0,577.0,47.0
11497,,2021-04-29,,ca400,2021,satisfactory,meeting,64.0,577.0,47.0
11498,,2021-04-29,45.0,ca400,2021,satisfactory,meeting,64.0,577.0,47.0
11499,,2021-05-06,30.0,ca400,2021,satisfactory,meeting,64.0,577.0,47.0
11500,0.0,2020-11-03,,ca400,2021,,approval,58.0,581.0,10.0
11501,,2020-11-17,,ca400,2021,unsatisfactory,meeting,58.0,581.0,10.0
11502,,2020-11-24,30.0,ca400,2021,satisfactory,meeting,58.0,581.0,10.0
11503,1.0,2020-12-04,,ca400,2021,,approval,58.0,581.0,10.0
11504,,2021-04-29,,ca400,2021,satisfactory,meeting,58.0,581.0,10.0
11505,,2021-04-29,,ca400,2021,satisfactory,meeting,58.0,581.0,10.0
11506,1.0,2020-11-02,,ca400,2021,,approval,40.0,587.0,15.0
11507,,2021-01-29,15.0,ca400,2021,moderate,meeting,40.0,587.0,15.0
11508,,2021-03-31,15.0,ca400,2021,moderate,meeting,40.0,587.0,15.0
11509,,2021-04-14,20.0,ca400,2021,moderate,meeting,40.0,587.0,15.0
11510,0.0,2021-04-16,,ca400,2021,,ethics,40.0,587.0,15.0
11511,1.0,2021-05-14,,ca400,2021,,ethics,40.0,587.0,15.0
11512,1.0,2021-05-17,,ca400,2021,,ethics,40.0,587.0,15.0
11513,1.0,2020-11-03,,ca400,2021,,approval,46.0,590.0,24.0
11514,0.0,2021-04-27,,ca400,2021,,ethics,46.0,590.0,24.0
11515,0.0,2021-04-27,,ca400,2021,,ethics,46.0,590.0,24.0
11516,1.0,2021-04-28,,ca400,2021,,ethics,46.0,590.0,24.0
11517,1.0,2021-05-04,,ca400,2021,,ethics,46.0,590.0,24.0
11518,,2021-05-19,,ca400,2021,satisfactory,meeting,46.0,590.0,24.0
11519,,2021-05-19,,ca400,2021,satisfactory,meeting,46.0,590.0,24.0
11520,,2021-05-19,,ca400,2021,satisfactory,meeting,46.0,590.0,24.0
11521,,2021-05-19,,ca400,2021,satisfactory,meeting,46.0,590.0,24.0
11522,,2021-05-19,,ca400,2021,satisfactory,meeting,46.0,590.0,24.0
11523,,2020-10-21,20.0,ca400,2021,satisfactory,meeting,87.0,616.0,41.0
11524,1.0,2020-11-03,,ca400,2021,,approval,87.0,616.0,41.0
11525,,2020-11-24,15.0,ca400,2021,satisfactory,meeting,87.0,616.0,41.0
11526,,2021-01-12,15.0,ca400,2021,satisfactory,meeting,87.0,616.0,41.0
11527,,2021-02-03,20.0,ca400,2021,satisfactory,meeting,87.0,616.0,41.0
11528,,2021-03-01,20.0,ca400,2021,satisfactory,meeting,87.0,616.0,41.0
11529,0.0,2021-03-01,,ca400,2021,,ethics,87.0,616.0,41.0
11530,1.0,2021-03-06,,ca400,2021,,ethics,87.0,616.0,41.0
11531,,2021-03-09,15.0,ca400,2021,satisfactory,meeting,87.0,616.0,41.0
11532,1.0,2021-03-12,,ca400,2021,,ethics,87.0,616.0,41.0
11533,,2021-03-25,15.0,ca400,2021,satisfactory,meeting,87.0,616.0,41.0
11534,,2021-04-12,15.0,ca400,2021,satisfactory,meeting,87.0,616.0,41.0
11535,,2021-04-29,15.0,ca400,2021,satisfactory,meeting,87.0,616.0,41.0
11536,,2020-11-17,,ca400,2021,unsatisfactory,meeting,74.0,654.0,23.0
11537,1.0,2020-11-17,,ca400,2021,,approval,74.0,654.0,23.0
11538,,2020-12-11,,ca400,2021,satisfactory,meeting,74.0,654.0,23.0
11539,0.0,2020-12-11,,ca400,2021,,ethics,74.0,654.0,23.0
11540,0.0,2021-01-20,,ca400,2021,,ethics,74.0,654.0,23.0
11541,1.0,2021-01-20,,ca400,2021,,ethics,74.0,654.0,23.0
11542,1.0,2021-01-21,,ca400,2021,,ethics,74.0,654.0,23.0
11543,,2021-02-01,,ca400,2021,satisfactory,meeting,74.0,654.0,23.0
